#                     Fission barriers calculated with the ETFSI model 
#  Z   A El      cin      hin      ain      Bin     Bexp      cout     hout     aout     Bout    Bexp
#                                          [MeV]    [MeV]                               [MeV]    [MeV]
#-----------------------------------------------------------------------------------------------------
  86 235 Rn      1.29     0.04     0.00     5.20              2.01    -0.03     0.53    15.10         
  86 236 Rn      1.29     0.04     0.00     5.00              1.92    -0.04     0.53    16.20         
  86 237 Rn      1.29     0.04     0.00     5.40              2.06    -0.02     0.53    15.70         
  86 238 Rn      1.29     0.05     0.00     5.00              2.09    -0.06     0.50    16.30         
  86 239 Rn      1.30     0.05     0.00     5.00              2.10    -0.06     0.50    16.40         
  86 240 Rn      1.30     0.05     0.00     4.80              2.10    -0.06     0.50    16.60         
  86 241 Rn      1.30     0.05     0.00     5.20              2.11    -0.06     0.47    17.30         
  86 242 Rn      1.31     0.06     0.00     4.70              2.16    -0.10     0.50    17.10         
  86 243 Rn      1.31     0.05     0.00     5.10              2.13    -0.09     0.50    16.80         
  86 244 Rn      1.36    -0.03     0.00     4.40              2.13    -0.09     0.50    16.90         
  86 245 Rn      1.37    -0.04     0.00     4.60              2.12    -0.10     0.53    16.90         
  86 246 Rn      1.39    -0.02     0.00     4.70              2.12    -0.10     0.53    17.10         
  86 247 Rn      1.39    -0.01     0.00     5.00              2.11    -0.10     0.55    17.10         
  86 248 Rn      1.39     0.00     0.00     4.90              2.11    -0.10     0.55    17.50         
  86 249 Rn      1.32     0.09     0.00     5.20              2.10    -0.11     0.55    17.90         
  86 250 Rn      1.33     0.11     0.00     4.90              2.11    -0.10     0.53    17.70         
  86 251 Rn      1.33     0.11     0.00     5.30              2.11    -0.10     0.55    18.10         
  86 252 Rn      1.40     0.01     0.00     5.80              2.11    -0.10     0.53    18.70         
  86 253 Rn      1.33     0.12     0.00     6.50              2.10    -0.11     0.53    19.50         
  86 254 Rn      1.42     0.01     0.00     7.10              2.13    -0.09     0.47    20.00         
  86 255 Rn      1.37     0.10     0.00     6.90              2.13    -0.09     0.47    20.40         
  86 256 Rn      1.42     0.01     0.00     8.10              2.13    -0.09     0.45    21.50         
  86 257 Rn      1.53    -0.03     0.00     8.70              2.18    -0.10     0.43    23.40         
  86 258 Rn      1.43     0.00     0.00     9.90              2.13    -0.09     0.43    23.80         
  86 259 Rn      1.43     0.00     0.00    10.70              2.13    -0.09     0.43    24.60         
  86 260 Rn      1.42     0.00     0.00    11.10              1.89     0.07     0.00    24.50         
  86 261 Rn      1.43    -0.02     0.00    11.80              1.88     0.06     0.00    25.30         
  86 262 Rn      1.43    -0.01     0.00    12.20              1.84     0.05     0.00    25.80         
  86 263 Rn      1.44    -0.03     0.00    12.70              1.84     0.08     0.00    24.80         
  86 264 Rn      1.44    -0.02     0.00    13.60              1.83     0.06     0.00    26.70         
  86 265 Rn      1.21    -0.10     0.00    13.00              1.92     0.08     0.00    27.20         
  86 266 Rn      1.21    -0.10     0.00    13.60              1.92     0.07     0.00    28.50         
  86 267 Rn      1.23    -0.11     0.06    14.90              1.93     0.07     0.00    29.70         
  86 268 Rn      1.23    -0.11     0.00    15.40              1.93     0.07     0.00    31.50         
  86 269 Rn      1.23    -0.11     0.00    16.70              1.93     0.07     0.00    32.90         
  86 270 Rn      1.22    -0.11     0.00    16.90              1.98    -0.02     0.00    33.50         
  87 210 Fr      1.22    -0.07     0.00    11.30              1.57     0.00     0.00    14.10         
  87 211 Fr      1.23    -0.07     0.00    11.80              1.59     0.00     0.00    14.90         
  87 212 Fr      1.22    -0.07     0.00    13.70              1.58    -0.01     0.00    17.10         
  87 213 Fr      1.23    -0.06     0.00    13.30              1.59     0.00     0.00    17.10         
  87 214 Fr      1.22    -0.06     0.00    13.30              1.58    -0.01     0.00    17.30         
  87 215 Fr      1.23    -0.07     0.00    11.60              1.60    -0.01     0.00    15.90         
  87 216 Fr      1.23    -0.07     0.00    10.90              1.59    -0.02     0.00    15.40         
  87 217 Fr      1.31    -0.17     0.00     9.50              1.59    -0.01     0.00    14.50         
  87 218 Fr      1.31    -0.17     0.00     8.60              1.59    -0.01     0.00    13.80         
  87 219 Fr      1.31    -0.17     0.00     7.40              1.61    -0.01     0.00    13.00         
  87 220 Fr      1.32    -0.16     0.00     6.50              1.61    -0.01     0.00    12.40         
  87 221 Fr      1.23    -0.04     0.00     5.90              1.62    -0.02     0.00    12.30         
  87 222 Fr      1.30    -0.14     0.00     5.40              1.68    -0.07     0.00    12.00         
  87 223 Fr      1.23    -0.05     0.00     4.90              1.69    -0.08     0.00    11.80         
  87 224 Fr      1.23    -0.04     0.00     4.60              1.69    -0.08     0.00    12.00         
  87 225 Fr      1.24    -0.02     0.00     4.50              1.78    -0.06     0.23    10.40         
  87 226 Fr      1.24    -0.01     0.00     4.30              2.10    -0.18     0.00    10.40         
  87 227 Fr      1.25     0.00     0.00     3.80              2.10    -0.18     0.00    10.40         
  87 228 Fr      1.25     0.01     0.00     3.90              2.10    -0.18     0.00    10.40         
  87 229 Fr      1.26     0.02     0.00     3.70              2.10    -0.18     0.00    10.40         
  87 230 Fr      1.27     0.03     0.00     4.20              2.10    -0.19     0.00    10.80         
  87 231 Fr      1.27     0.03     0.00     4.10              2.28    -0.18     0.00    11.10         
  87 232 Fr      1.27     0.03     0.00     4.60              2.28    -0.18     0.00    11.50         
  87 233 Fr      1.28     0.04     0.00     4.60              2.28    -0.18     0.00    12.00         
  87 234 Fr      1.28     0.03     0.00     4.90              2.28    -0.18     0.00    12.40         
  87 235 Fr      1.29     0.04     0.00     4.90              1.97     0.01     0.58    13.00         
  87 236 Fr      1.29     0.05     0.00     5.40              2.28    -0.18     0.00    13.50         
  87 237 Fr      1.29     0.05     0.00     5.00              1.91    -0.04     0.53    14.50         
  87 238 Fr      1.29     0.05     0.00     5.20              1.91    -0.04     0.53    14.50         
  87 239 Fr      1.30     0.03     0.00     4.90              2.09    -0.06     0.50    14.00         
  87 240 Fr      1.30     0.03     0.00     5.20              2.10    -0.06     0.50    13.90         
  87 241 Fr      1.30     0.04     0.00     4.70              2.10    -0.06     0.50    14.10         
  87 242 Fr      1.30     0.04     0.00     5.20              2.11    -0.06     0.50    14.40         
  87 243 Fr      1.31     0.04     0.00     4.60              2.16    -0.10     0.50    14.50         
  87 244 Fr      1.31     0.04     0.00     4.90              2.12    -0.10     0.50    14.40         
  87 245 Fr      1.32     0.06     0.00     4.40              2.12    -0.10     0.50    14.60         
  87 246 Fr      1.32     0.06     0.00     4.90              2.12    -0.10     0.53    14.40         
  87 247 Fr      1.32     0.07     0.00     4.60              2.12    -0.10     0.53    14.70         
  87 248 Fr      1.32     0.08     0.00     4.80              2.18    -0.09     0.47    15.50         
  87 249 Fr      1.32     0.08     0.00     4.70              2.11    -0.10     0.55    15.10         
  87 250 Fr      1.33     0.09     0.00     4.60              2.10    -0.11     0.55    16.00         
  87 251 Fr      1.33     0.10     0.00     4.70              2.10    -0.11     0.53    16.40         
  87 252 Fr      1.33     0.10     0.00     4.90              2.10    -0.10     0.53    15.80         
  87 253 Fr      1.33     0.10     0.00     5.10              2.10    -0.11     0.50    17.20         
  87 254 Fr      1.32     0.11     0.00     5.90              2.10    -0.11     0.50    17.50         
  87 255 Fr      1.37     0.09     0.00     5.80              2.10    -0.11     0.47    18.30         
  87 256 Fr      1.37     0.10     0.00     6.20              2.10    -0.11     0.47    18.50         
  87 257 Fr      1.42     0.01     0.00     7.50              2.13    -0.09     0.45    18.90         
  87 258 Fr      1.50    -0.07     0.00     7.70              2.13    -0.09     0.45    19.30         
  87 259 Fr      1.49    -0.07     0.00     8.70              2.18    -0.10     0.43    21.60         
  87 260 Fr      1.49    -0.07     0.00     9.40              2.13    -0.09     0.43    21.80         
  87 261 Fr      1.49    -0.06     0.00     9.90              2.13    -0.09     0.43    23.00         
  87 262 Fr      1.48    -0.07     0.00    10.90              1.83     0.06     0.00    22.90         
  87 263 Fr      1.49    -0.05     0.00    11.10              1.82     0.06     0.00    23.40         
  87 264 Fr      1.48    -0.06     0.00    11.70              1.84     0.08     0.00    22.20         
  87 265 Fr      1.48    -0.05     0.00    12.20              1.82     0.07     0.00    23.60         
  87 266 Fr      1.22    -0.11     0.13    12.20              1.82     0.08     0.00    23.50         
  87 267 Fr      1.23    -0.10     0.15    12.70              1.93     0.08     0.00    26.20         
  87 268 Fr      1.23    -0.11     0.11    13.90              1.93     0.07     0.00    26.90         
  87 269 Fr      1.23    -0.11     0.05    14.30              1.93     0.07     0.00    28.60         
  87 270 Fr      1.22    -0.12     0.00    15.90              1.93     0.07     0.00    30.10         
  87 271 Fr      1.23    -0.11     0.00    15.90              1.98    -0.02     0.00    30.90         
  88 222 Ra      1.23    -0.05     0.00     6.00              1.77    -0.05     0.20     9.30         
  88 223 Ra      1.23    -0.04     0.00     5.70              1.77    -0.05     0.17     9.30         
  88 224 Ra      1.23    -0.04     0.00     5.10              1.77    -0.05     0.17     9.10         
  88 225 Ra      1.23    -0.03     0.00     4.50              1.77    -0.05     0.20     9.00     7.60
  88 226 Ra      1.24    -0.01     0.00     4.10              1.78    -0.06     0.23     8.80     8.50
  88 227 Ra      1.25     0.00     0.00     3.80              1.78    -0.06     0.25     8.90     8.20
  88 228 Ra      1.25     0.00     0.00     3.60              1.80    -0.07     0.25     9.00     8.00
  88 229 Ra      1.25     0.02     0.00     4.00              1.81    -0.07     0.25     9.40         
  88 230 Ra      1.26     0.02     0.00     3.90              1.81    -0.08     0.23     9.20         
  88 231 Ra      1.27     0.03     0.00     4.40              1.81    -0.08     0.23     9.50         
  88 232 Ra      1.28     0.03     0.00     4.50              1.82    -0.09     0.20     9.50         
